GEOID,district,state,year,race,estimate,moe
3619,19,New York,2016,black,0.040265723,0.001359163
3619,19,New York,2016,native american,0.000881122,0.000230534
3619,19,New York,2016,asian,0.015833325,0.00084435
3619,19,New York,2016,pacific islander,9.48E-05,7.50E-05
3619,19,New York,2016,other,0.001490694,0.000612401
3619,19,New York,2016,mixed,0.018643581,0.001156915
3619,19,New York,2016,hispanic or latino,0.070273374,0.001131457
3620,20,New York,2016,white,0.772391002,0.001841905
3620,20,New York,2016,black,0.085698214,0.001571685
3620,20,New York,2016,native american,0.001147055,0.000297793
3620,20,New York,2016,asian,0.0473808,0.000984371
3620,20,New York,2016,pacific islander,0.000303308,0.000121323
3620,20,New York,2016,other,0.006151632,0.001136025
3620,20,New York,2016,mixed,0.026633174,0.00165992
3620,20,New York,2016,hispanic or latino,0.060294815,0.000722424
3621,21,New York,2016,white,0.904123625,0.001383861
3621,21,New York,2016,black,0.029136555,0.000868058
3621,21,New York,2016,native american,0.008054348,0.000499029
3621,21,New York,2016,asian,0.009083157,0.000550749
3621,21,New York,2016,pacific islander,0.000698919,0.000211074
3621,21,New York,2016,other,0.001098701,0.000294944
3621,21,New York,2016,mixed,0.015233649,0.001044186
3621,21,New York,2016,hispanic or latino,0.032571045,0.000649995
3622,22,New York,2016,white,0.879678752,0.001065839
3622,22,New York,2016,black,0.036590049,0.000896434
3622,22,New York,2016,native american,0.001955215,0.000278106
3622,22,New York,2016,asian,0.02623235,0.000674796
3622,22,New York,2016,pacific islander,0.000326104,0.000169405
3622,22,New York,2016,other,0.001204187,0.000451746
3622,22,New York,2016,mixed,0.018621835,0.001136425
3622,22,New York,2016,hispanic or latino,0.035391509,0.00033881
3623,23,New York,2016,white,0.887609587,0.000859232
3623,23,New York,2016,black,0.026948908,0.000933887
3623,23,New York,2016,native american,0.005376541,0.000340876
3623,23,New York,2016,asian,0.023528881,0.000654989
3623,23,New York,2016,pacific islander,0.000174664,0.000125363
3623,23,New York,2016,other,0.000935296,0.000276081
3623,23,New York,2016,mixed,0.018538291,0.001111368
3623,23,New York,2016,hispanic or latino,0.036887832,0.000381725
3624,24,New York,2016,white,0.82322735,0.000747986
3624,24,New York,2016,black,0.079318744,0.001137387
3624,24,New York,2016,native american,0.004101317,0.000462239
3624,24,New York,2016,asian,0.026182315,0.000655538
3624,24,New York,2016,pacific islander,0.000282946,0.000130267
3624,24,New York,2016,other,0.00164725,0.000516867
3624,24,New York,2016,mixed,0.023659613,0.001504377
3624,24,New York,2016,hispanic or latino,0.041580464,0.000247928
3625,25,New York,2016,white,0.7054646,0.000920782
3625,25,New York,2016,black,0.14928719,0.00130848
3625,25,New York,2016,native american,0.002042337,0.000275542
3625,25,New York,2016,asian,0.036461593,0.000851551
3625,25,New York,2016,pacific islander,0.000213234,4.29E-05
3625,25,New York,2016,other,0.002460496,0.000775396
3625,25,New York,2016,mixed,0.020894142,0.001470482
3625,25,New York,2016,hispanic or latino,0.083176408,0.000639701
3626,26,New York,2016,white,0.696892243,0.002095715
3626,26,New York,2016,black,0.177797177,0.001520722
3626,26,New York,2016,native american,0.003580062,0.000481259
3626,26,New York,2016,asian,0.038742739,0.001049256
3626,26,New York,2016,pacific islander,0.000261615,8.95E-05
3626,26,New York,2016,other,0.001677411,0.000496648
3626,26,New York,2016,mixed,0.020454902,0.001555697
3626,26,New York,2016,hispanic or latino,0.060593851,0.001301078
3627,27,New York,2016,white,0.919116062,0.002173275
3627,27,New York,2016,black,0.023899075,0.001411308
3627,27,New York,2016,native american,0.00653373,0.000489439
3627,27,New York,2016,asian,0.010596629,0.000903793
3627,27,New York,2016,pacific islander,0.000410183,0.000204396
3627,27,New York,2016,other,0.000781434,0.00021552
3627,27,New York,2016,mixed,0.01272819,0.001144341
3627,27,New York,2016,hispanic or latino,0.025934696,0.001493345
3701,1,North Carolina,2016,white,0.421899936,0.002695649
3701,1,North Carolina,2016,black,0.444251025,0.002833784
3701,1,North Carolina,2016,native american,0.006897375,0.000453298
3701,1,North Carolina,2016,asian,0.018806511,0.000906596
3701,1,North Carolina,2016,pacific islander,0.000478779,0.00024006
3701,1,North Carolina,2016,other,0.001976809,0.000869045
3701,1,North Carolina,2016,mixed,0.021425717,0.001825263
3701,1,North Carolina,2016,hispanic or latino,0.084263846,0.001367941
3702,2,North Carolina,2016,white,0.667807527,0.003950687
3702,2,North Carolina,2016,black,0.193324641,0.002693592
3702,2,North Carolina,2016,native american,0.003924155,0.000468726
3702,2,North Carolina,2016,asian,0.017259459,0.001212875
3702,2,North Carolina,2016,pacific islander,0.000126341,8.09E-05
3702,2,North Carolina,2016,other,0.002612734,0.000686032
3702,2,North Carolina,2016,mixed,0.021736988,0.001723293
3702,2,North Carolina,2016,hispanic or latino,0.093208155,0.002803509
3703,3,North Carolina,2016,white,0.677439552,0.001688756
3703,3,North Carolina,2016,black,0.202363725,0.00225479
3703,3,North Carolina,2016,native american,0.003727279,0.000523314
3703,3,North Carolina,2016,asian,0.01393057,0.000919805
3703,3,North Carolina,2016,pacific islander,0.00087308,0.000357776
3703,3,North Carolina,2016,other,0.001161437,0.000324401
3703,3,North Carolina,2016,mixed,0.025588995,0.002055877
3703,3,North Carolina,2016,hispanic or latino,0.074915362,0.00092114
3704,4,North Carolina,2016,white,0.567596725,0.003636986
3704,4,North Carolina,2016,black,0.221074926,0.003039295
3704,4,North Carolina,2016,native american,0.003397662,0.000450128
3704,4,North Carolina,2016,asian,0.080084371,0.001470667
3704,4,North Carolina,2016,pacific islander,0.000623731,0.000146323
3704,4,North Carolina,2016,other,0.002477565,0.000719213
3704,4,North Carolina,2016,mixed,0.02260313,0.001621949
3704,4,North Carolina,2016,hispanic or latino,0.102141891,0.002348603
3705,5,North Carolina,2016,white,0.732793441,0.000848862
3705,5,North Carolina,2016,black,0.143046034,0.001111701
3705,5,North Carolina,2016,native american,0.002342753,0.000351346
3705,5,North Carolina,2016,asian,0.013297501,0.000631618
3705,5,North Carolina,2016,pacific islander,0.000450581,0.000375484
3705,5,North Carolina,2016,other,0.001822439,0.000572613
3705,5,North Carolina,2016,mixed,0.01356034,0.001146568
3705,5,North Carolina,2016,hispanic or latino,0.092686911,0.000490811
3706,6,North Carolina,2016,white,0.66540955,0.00191813
3706,6,North Carolina,2016,black,0.197740899,0.002634779
3706,6,North Carolina,2016,native american,0.003607091,0.000498078
3706,6,North Carolina,2016,asian,0.01497148,0.000985558
3706,6,North Carolina,2016,pacific islander,0.000808052,0.00042787
3706,6,North Carolina,2016,other,0.002792415,0.00107961
3706,6,North Carolina,2016,mixed,0.017896363,0.00151013
3706,6,North Carolina,2016,hispanic or latino,0.096774151,0.001632
3707,7,North Carolina,2016,white,0.678361393,0.001828453
3707,7,North Carolina,2016,black,0.193315018,0.001874002
3707,7,North Carolina,2016,native american,0.007049631,0.000554392
3707,7,North Carolina,2016,asian,0.008248212,0.000611653
3707,7,North Carolina,2016,pacific islander,0.000937001,0.000681929
3707,7,North Carolina,2016,other,0.001038509,0.000368293
3707,7,North Carolina,2016,mixed,0.018928722,0.001520024
3707,7,North Carolina,2016,hispanic or latino,0.092121513,0.001398995
3708,8,North Carolina,2016,white,0.618685913,0.001772099
3708,8,North Carolina,2016,black,0.220886575,0.001964032
3708,8,North Carolina,2016,native american,0.010280276,0.000603407
3708,8,North Carolina,2016,asian,0.02049482,0.000779566
3708,8,North Carolina,2016,pacific islander,0.000909712,0.000189304
3708,8,North Carolina,2016,other,0.002129673,0.000523216
3708,8,North Carolina,2016,mixed,0.028698007,0.001597255
3708,8,North Carolina,2016,hispanic or latino,0.097915023,0.001394805
3709,9,North Carolina,2016,white,0.605883046,0.003412795
3709,9,North Carolina,2016,black,0.193551428,0.002324942
3709,9,North Carolina,2016,native american,0.078397413,0.000780217
3709,9,North Carolina,2016,asian,0.023046512,0.001357525
3709,9,North Carolina,2016,pacific islander,0.000366545,0.000123054
3709,9,North Carolina,2016,other,0.002340651,0.00056029
3709,9,North Carolina,2016,mixed,0.020392989,0.001426907
3709,9,North Carolina,2016,hispanic or latino,0.076021417,0.001708361
3710,10,North Carolina,2016,white,0.782465468,0.002662289
3710,10,North Carolina,2016,black,0.118653366,0.00172242
3710,10,North Carolina,2016,native american,0.003088524,0.000372451
3710,10,North Carolina,2016,asian,0.015703469,0.000878017
3710,10,North Carolina,2016,pacific islander,9.68E-05,8.34E-05
3710,10,North Carolina,2016,other,0.002277736,0.000691119
3710,10,North Carolina,2016,mixed,0.015859442,0.001397029
3710,10,North Carolina,2016,hispanic or latino,0.061855185,0.001436022
3711,11,North Carolina,2016,white,0.866673662,0.002595013
3711,11,North Carolina,2016,black,0.031041947,0.001143474
3711,11,North Carolina,2016,native american,0.013858901,0.000692811
3711,11,North Carolina,2016,asian,0.011434737,0.000617476
3711,11,North Carolina,2016,pacific islander,0.000532724,0.000298648
3711,11,North Carolina,2016,other,0.001860499,0.000785634
3711,11,North Carolina,2016,mixed,0.015839128,0.0011502
3711,11,North Carolina,2016,hispanic or latino,0.058758403,0.001330465
3712,12,North Carolina,2016,white,0.406730368,0.002665639
3712,12,North Carolina,2016,black,0.36441274,0.002073138
3712,12,North Carolina,2016,native american,0.002293632,0.000373239
3712,12,North Carolina,2016,asian,0.0536934,0.001476941
3712,12,North Carolina,2016,pacific islander,0.000833936,0.000101008
3712,12,North Carolina,2016,other,0.002459926,0.000643005
3712,12,North Carolina,2016,mixed,0.025104304,0.001820616
3712,12,North Carolina,2016,hispanic or latino,0.144471695,0.001350065
3713,13,North Carolina,2016,white,0.652711338,0.002315743
3713,13,North Carolina,2016,black,0.215610225,0.003009143
3713,13,North Carolina,2016,native american,0.00332276,0.000580921
3713,13,North Carolina,2016,asian,0.033453884,0.001145962
3713,13,North Carolina,2016,pacific islander,0.000289799,0.000133651
3713,13,North Carolina,2016,other,0.002293247,0.000637822
3713,13,North Carolina,2016,mixed,0.016638944,0.001762611
3713,13,North Carolina,2016,hispanic or latino,0.075679803,0.001942578
3800,AL,North Dakota,2016,white,0.86371478,0.000145348
3800,AL,North Dakota,2016,black,0.019685884,0.000846281
3800,AL,North Dakota,2016,native american,0.050753774,0.000938652
3800,AL,North Dakota,2016,asian,0.012423896,0.000622146
3800,AL,North Dakota,2016,pacific islander,0.000419745,0.000146707
3800,AL,North Dakota,2016,other,0.000455063,0.000173875
3800,AL,North Dakota,2016,mixed,0.02130781,0.001380131
3800,AL,North Dakota,2016,hispanic or latino,0.031239048,0.000179308
3901,1,Ohio,2016,white,0.695821119,0.00269592
3901,1,Ohio,2016,black,0.217961479,0.002804085
3901,1,Ohio,2016,native american,0.001093977,0.000265621
3901,1,Ohio,2016,asian,0.031550065,0.001266494
3901,1,Ohio,2016,pacific islander,0.000431292,0.000210854
3901,1,Ohio,2016,other,0.002816408,0.000866692
3901,1,Ohio,2016,mixed,0.021541343,0.001641649
3901,1,Ohio,2016,hispanic or latino,0.028784317,0.001178866
3902,2,Ohio,2016,white,0.85969373,0.003025454
3902,2,Ohio,2016,black,0.084613368,0.002757812
3902,2,Ohio,2016,native american,0.001609988,0.000387666
3902,2,Ohio,2016,asian,0.013121335,0.00109126
3902,2,Ohio,2016,pacific islander,0.000220735,0.000142098
3902,2,Ohio,2016,other,0.001592054,0.000521487
3902,2,Ohio,2016,mixed,0.020219356,0.001509278
3902,2,Ohio,2016,hispanic or latino,0.018929434,0.001225081
3903,3,Ohio,2016,white,0.532834041,0.004096998
3903,3,Ohio,2016,black,0.323778949,0.003048008
3903,3,Ohio,2016,native american,0.001600534,0.000321954
3903,3,Ohio,2016,asian,0.036283172,0.001583381
3903,3,Ohio,2016,pacific islander,0.000376053,0.000273133
3903,3,Ohio,2016,other,0.002935852,0.000820719
3903,3,Ohio,2016,mixed,0.039467087,0.002183746
3903,3,Ohio,2016,hispanic or latino,0.062724312,0.002083465
3904,4,Ohio,2016,white,0.881631404,0.001817256
3904,4,Ohio,2016,black,0.051092248,0.001278394
3904,4,Ohio,2016,native american,0.001749898,0.000265221
3904,4,Ohio,2016,asian,0.008088542,0.000467294
3904,4,Ohio,2016,pacific islander,0.000179621,9.12E-05
3904,4,Ohio,2016,other,0.000899506,0.000371871
3904,4,Ohio,2016,mixed,0.021300481,0.001470644
3904,4,Ohio,2016,hispanic or latino,0.0350583,0.001048255
3905,5,Ohio,2016,white,0.895030109,0.002284563
3905,5,Ohio,2016,black,0.028059018,0.001443027
3905,5,Ohio,2016,native american,0.001292654,0.000231767
3905,5,Ohio,2016,asian,0.013111407,0.000740828
3905,5,Ohio,2016,pacific islander,0.000240045,0.000110365
3905,5,Ohio,2016,other,0.000847054,0.000342133
3905,5,Ohio,2016,mixed,0.013915695,0.00092431
3905,5,Ohio,2016,hispanic or latino,0.047504018,0.001029157
3906,6,Ohio,2016,white,0.945764888,0.001664183
3906,6,Ohio,2016,black,0.022079762,0.000807348
3906,6,Ohio,2016,native american,0.001863545,0.000295509
3906,6,Ohio,2016,asian,0.004470812,0.000459524
3906,6,Ohio,2016,pacific islander,0.000138564,0.000108872
3906,6,Ohio,2016,other,0.000376103,0.000172498
3906,6,Ohio,2016,mixed,0.014451668,0.000996813
3906,6,Ohio,2016,hispanic or latino,0.010854658,0.000524564
3907,7,Ohio,2016,white,0.911156451,0.002696457
3907,7,Ohio,2016,black,0.039674657,0.002004385
3907,7,Ohio,2016,native american,0.001117538,0.000285946
3907,7,Ohio,2016,asian,0.005931652,0.000737658
3907,7,Ohio,2016,pacific islander,7.18E-05,7.46E-05
3907,7,Ohio,2016,other,0.000821922,0.000356396
3907,7,Ohio,2016,mixed,0.019981683,0.001446306
3907,7,Ohio,2016,hispanic or latino,0.021244266,0.001121682
3908,8,Ohio,2016,white,0.86639926,0.000526069
3908,8,Ohio,2016,black,0.058776096,0.001262013
3908,8,Ohio,2016,native american,0.001144648,0.00023611
3908,8,Ohio,2016,asian,0.017334033,0.00069176
3908,8,Ohio,2016,pacific islander,0.000570253,0.000198829
3908,8,Ohio,2016,other,0.000741467,0.000350712
3908,8,Ohio,2016,mixed,0.022440075,0.001456699
3908,8,Ohio,2016,hispanic or latino,0.032594168,0.000158787
3909,9,Ohio,2016,white,0.691266155,0.003651264
3909,9,Ohio,2016,black,0.15490507,0.002944024
3909,9,Ohio,2016,native american,0.002043136,0.00035362
3909,9,Ohio,2016,asian,0.013525953,0.001244685
3909,9,Ohio,2016,pacific islander,0.000315732,0.000179616
3909,9,Ohio,2016,other,0.001257314,0.000350813
3909,9,Ohio,2016,mixed,0.028950507,0.00191544
3909,9,Ohio,2016,hispanic or latino,0.107736132,0.002342029
3910,10,Ohio,2016,white,0.752856172,0.000729471
3910,10,Ohio,2016,black,0.168182007,0.001626749
3910,10,Ohio,2016,native american,0.001679449,0.000429917
3910,10,Ohio,2016,asian,0.021215693,0.000696188
3910,10,Ohio,2016,pacific islander,0.000285687,7.63E-05
3910,10,Ohio,2016,other,0.001768206,0.000511739
3910,10,Ohio,2016,mixed,0.027966772,0.001707185
3910,10,Ohio,2016,hispanic or latino,0.026046015,3.74E-05
3911,11,Ohio,2016,white,0.375207971,0.003341821
3911,11,Ohio,2016,black,0.531278161,0.003610309
3911,11,Ohio,2016,native american,0.001939399,0.000307048
3911,11,Ohio,2016,asian,0.023702652,0.001730892
3911,11,Ohio,2016,pacific islander,0.000168519,8.28E-05
3911,11,Ohio,2016,other,0.001985099,0.000492704
3911,11,Ohio,2016,mixed,0.025473532,0.001780876
3911,11,Ohio,2016,hispanic or latino,0.040244667,0.00202223
3912,12,Ohio,2016,white,0.862665164,0.003625424
3912,12,Ohio,2016,black,0.044789647,0.001735745
3912,12,Ohio,2016,native american,0.001267306,0.00031185
3912,12,Ohio,2016,asian,0.037123441,0.001495554
3912,12,Ohio,2016,pacific islander,0.000180475,8.36E-05
3912,12,Ohio,2016,other,0.001626929,0.000617065
3912,12,Ohio,2016,mixed,0.027724144,0.001848542
3912,12,Ohio,2016,hispanic or latino,0.024622894,0.001626929
3913,13,Ohio,2016,white,0.812699456,0.002907565
3913,13,Ohio,2016,black,0.113348672,0.002317624
3913,13,Ohio,2016,native american,0.001483279,0.000362392
3913,13,Ohio,2016,asian,0.015759844,0.001356864
3913,13,Ohio,2016,pacific islander,0.00011237,7.44E-05
3913,13,Ohio,2016,other,0.001080153,0.000380652
3913,13,Ohio,2016,mixed,0.024305556,0.001672903
3913,13,Ohio,2016,hispanic or latino,0.031210671,0.001137743
3914,14,Ohio,2016,white,0.89333753,0.00215152
3914,14,Ohio,2016,black,0.04270593,0.001689187
3914,14,Ohio,2016,native american,0.001027716,0.00025484
3914,14,Ohio,2016,asian,0.020114274,0.001233817
3914,14,Ohio,2016,pacific islander,0.000132294,9.89E-05
3914,14,Ohio,2016,other,0.000739454,0.000275729
3914,14,Ohio,2016,mixed,0.015688688,0.001283949
3914,14,Ohio,2016,hispanic or latino,0.026254113,0.000970621
3915,15,Ohio,2016,white,0.895430152,0.003715707
3915,15,Ohio,2016,black,0.03810387,0.001660267
3915,15,Ohio,2016,native american,0.001201704,0.000254907
3915,15,Ohio,2016,asian,0.023410979,0.001406709
3915,15,Ohio,2016,pacific islander,0.000231979,0.000140266
3915,15,Ohio,2016,other,0.001167986,0.000436983
3915,15,Ohio,2016,mixed,0.021404092,0.001333878
3915,15,Ohio,2016,hispanic or latino,0.019049238,0.001257002
3916,16,Ohio,2016,white,0.920558942,0.003389164
3916,16,Ohio,2016,black,0.02191807,0.002027681
3916,16,Ohio,2016,native american,0.001437659,0.000350412
3916,16,Ohio,2016,asian,0.020782347,0.001306082
3916,16,Ohio,2016,pacific islander,0.000171743,0.000126038
3916,16,Ohio,2016,other,0.000745145,0.000310246
3916,16,Ohio,2016,mixed,0.013495714,0.001069242
3916,16,Ohio,2016,hispanic or latino,0.020890379,0.001412729
4001,1,Oklahoma,2016,white,0.654950494,0.000921391
4001,1,Oklahoma,2016,black,0.084322656,0.001049362
4001,1,Oklahoma,2016,native american,0.052155864,0.001174774
4001,1,Oklahoma,2016,asian,0.025485426,0.000595065
4001,1,Oklahoma,2016,pacific islander,0.000642414,0.000108775
4001,1,Oklahoma,2016,other,0.001277151,0.000342962
4001,1,Oklahoma,2016,mixed,0.074914227,0.001691777
4001,1,Oklahoma,2016,hispanic or latino,0.106251768,0.000339123
